Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
RPS4Y2;RPS26P11	Null	Null	0
SCNN1D;ABHD16A	0.0249811392398	0.0249811392398	1
PTOV1;TTC4	Null	Null	0
GATAD2A;CHD5	0.0416142624205	0.0416142624205	2
ZNF317;ZNF512	Null	Null	0
TLK1;DPPA4	Null	Null	0
SLC20A1;CALHM2	Null	Null	0
ZNF273;ZNF512	Null	Null	0
ZNF423;ZNF521;SALL1;ZBTB2;BCL11A	0.0170051193887	0.031107443196999998	4
ZNF100;ZNF512	Null	Null	0
ZC3H7A;RBM47	Null	Null	0
ZNF547;ZNF250	0.0114027178959	0.0114027178959	1
SALL2;ZNF507	Null	Null	0
ALOXE3;DNAAF2	0.0220841826496	0.0220841826496	1
PPP6R3;CMTR1;BRD7	0.00164275882763	0.0273233240359575	4
ZNF324;ZNF512	Null	Null	0
ACTBL2;ACTA1	Null	Null	0
BRD7;CMTR1	0.042820817557	0.042820817557	1
MAN2B2;MAN2B1	9.43634068492e-06	0.023656334131903937	6
CERS2;CERS6	6.60543847944e-05	0.0019477243684253875	8
TMX4;TMX2	Null	Null	0
BUB1;ERCC6L	0.00644030251746	0.022981850739540833	12
RPAP2;RRN3	0.0499607057562	0.0499607057562	2
SLC25A44;MTCH1	Null	Null	0
ORMDL2;ORMDL3;ORMDL1	7.48585863061e-08	0.0074459996099419	25
SIKE1;FGFR1OP2	Null	Null	0
GIMAP1;JAGN1	Null	Null	0
CRY1;AARSD1;RAVER2	Null	Null	0
DDHD1;PYGM	0.016202196956	0.0330822377178	2
AHCYL1;AHCYL2	0.00011766791443	0.0051154307804512494	4
RPS6KA4;NEK9	0.00973795623687	0.029850117358235	2
GARRE1;KCTD20;SIK3	Null	Null	0
COL18A1;COL14A1;EMILIN2;COCH	0.00280924957789	0.012010584855345	10
ENDOU;CHI3L2	0.0437833735399	0.0437833735399	3
EDC3;ELMO2	0.0499622784796	0.0499622784796	1
EDC3;DCP1A	1.57272344749e-05	0.013324661391289655	9
ACVR2A;ACVR1	0.000487891352516	0.023324934340738155	13
RNF7;CUL4B;CUL4A	1.1583024426e-05	0.009998902639649795	19
RNF4;NMNAT1	0.0441674382201	0.0441674382201	1
ING4;ING5;JADE1;BRPF1;KAT6B;KAT6A;BRPF3	1.32272699731e-13	0.003808659269551312	46
TTF1;CHD1L	Null	Null	0
TMEM263;FADS3	Null	Null	0
DTX2;ARNT2	Null	Null	0
VMA21;TMEM199	Null	Null	0
FCF1;WDR46	0.00278372050205	0.021913935336412498	4
MSC;TCF3	Null	Null	0
BTN2A2;ADAM11	Null	Null	0
ERMP1;MBOAT7	Null	Null	0
IGHG2;IGHG1;IGKC	7.07725551369e-05	0.010894727137773546	20
STX19;SNAP25;VAMP2;VAMP8	9.87179342397e-07	0.008701327073015349	49
AATF;WDR55	Null	Null	0
PCYT1B;PCYT1A	2.04996366603e-06	0.00678546319452842	12
ZNF724;ZNF512	Null	Null	0
CTC1;TEN1	4.71817034246e-06	0.00961320058532995	11
TUBA1B;MAPRE2	0.0245560334596	0.0245560334596	1
ZNF611;ZNF512	Null	Null	0
ORC2;ORC5	9.43634068492e-06	0.006812219103208735	29
PLA2G4E;PLA2G4D	2.33695857928e-05	0.0038393686034309967	33
PRKD2;PRKD1	0.000465068423701	0.011366823273346312	16
ZNF48;ZNF512	Null	Null	0
DSC2;DSG4	0.00115456111528	0.025989700247382858	7
ALOXE3;ALOX12B	1.57272344749e-05	0.01718511075158168	41
MRTFA;BRD7	Null	Null	0
EARS2;ACSF2;ACAD10	0.00311635423422	0.00311635423422	1
SRP68;SRP19	3.15694404569e-05	0.005424660709371381	5
SOAT1;ALG9	0.00768338120063	0.0304199591840325	4
ALKBH2;NSUN5	0.011043945483	0.0180125423614	2
RBM28;SF3B4	Null	Null	0
CSNK1A1;CEP78;POC1B;MARK4	0.000171165698878	0.0268853657666756	5
TARBP2;UBE2O;NMNAT1	0.0425860079769	0.0425860079769	1
TBCD;CCDC28B	0.0395099584478	0.04647712332006667	3
CYBC1;HSD17B7	0.0390530378161	0.0443699206839	2
INPP5A;PPP1R16A	Null	Null	0
KLHL11;KBTBD7;KBTBD6	0.000722235244604	0.007026877566473499	4
ARAP3;PLEK2	Null	Null	0
ZNF653;ZNF708	Null	Null	0
HIF1AN;OTUD7B	0.0115566806477	0.02242520485183333	3
REEP1;KDSR;ATL2	3.14544689497e-06	0.03747013613639874	4
ZFP90;ZNF512	Null	Null	0
PATZ1;ZBTB7B	Null	Null	0
SEMA4D;SEMA6A	0.000188726813698	0.013724783326472	4
ZNF629;ZBTB44	Null	Null	0
TMPPE;TMEM131	Null	Null	0
PRKCQ;DEF6	Null	Null	0
PACC1;LGR4	Null	Null	0
RBM23;CELF1;RBM45;SYNCRIP	0.0183363887563	0.0263009560638	2
HNRNPA1;ALYREF	0.0466314599144	0.0466314599144	1
ZBTB41;ZNF512	Null	Null	0
NES;GFAP	0.00500921991124	0.005311634116404999	2
NSUN2;VRK1	0.0499607057562	0.049960705756200006	3
GTF3C6;GTF3C5	0.000511135120433	0.0085645679976405	12
ZNF195;ZNF281	Null	Null	0
RAI1;BRD7	0.0499622784796	0.0499622784796	4
ZNF579;ZNF512	Null	Null	0
PCBP3;CARNMT1	0.0412213527178	0.0412213527178	1
H2BC17;H2BC5	0.000880254398195	0.01111840381079781	89
ZNF512;ZNF629	Null	Null	0
SART3;LSM10;TOE1	0.000797992530023	0.0008609111718135	2
ZNF813;ZNF512	Null	Null	0
MDN1;HLTF	Null	Null	0
GON4L;EHMT1	Null	Null	0
ZNF483;ZKSCAN2	Null	Null	0
TLCD4;TMEM242	Null	Null	0
ZNF354B;ZNF512	Null	Null	0
KIF11;KIF22	0.00242199410913	0.028858164658449165	12
ABHD12;TMEM106A	Null	Null	0
TESK2;CLK2;VIRMA	Null	Null	0
ZNF823;SP1	0.0499607057562	0.0499607057562	4
KIZ;BBS1	0.00447779197975	0.023511774073683333	3
MLXIP;BACH1	Null	Null	0
UBA52;UBB;RPS27A	1.58430870489e-09	0.004445743506323836	475
RIPK4;MELK	0.0499622784796	0.0499622784796	1
CNTNAP3B;MPZL2	Null	Null	0
TOE1;NMNAT1	0.0441674382201	0.04706485834985	2
MFSD12;LMBR1	0.0499622784796	0.0499622784796	12
TMEM120B;NEMP1	0.0309134520838	0.0309134520838	1
TUT7;BRD7	Null	Null	0
RAB14;RAB12	Null	Null	0
EXTL2;POMGNT2	0.0477254774374	0.04880936155975	2
ZFP37;ZNF512	Null	Null	0
PLA2G15;SIAE	Null	Null	0
ZNF668;ZNF512	Null	Null	0
VEZF1;PATZ1	Null	Null	0
CSNK1G3;CSNK1G2	0.000167413699393	0.0002192921658535	2
HSPA14;OGA	Null	Null	0
SALL1;SALL2;ZNF784	Null	Null	0
SALL3;SALL2	Null	Null	0
ZNF184;ZNF512	Null	Null	0
GDPD3;ALG11	0.0249811392398	0.0249811392398	1
CCNY;CSNK1G3	0.0445560375263	0.0445560375263	1
DCUN1D1;INTS9	Null	Null	0
FOXO4;SRSF8;SRSF10;CDC25C;MAP3K2	0.0315036000274	0.04023009752285	4
RBFOX3;IPO13	Null	Null	0
E4F1;HIC2	Null	Null	0
ZCCHC9;SRSF9	0.0499607057562	0.0499607057562	1
GDF5;SERPINB2	0.0499622784796	0.049962278479600046	37
COL6A1;COL6A2	9.43634068492e-06	0.012304031926085132	89
PTK2;PARVA	0.000723121686171	0.027334134132272626	8
ADSS2;OXSR1	0.0499607057562	0.0499607057562	1
SPATS2L;RBM4B	0.0264493103482	0.03436732644945	2
JARID2;RBBP7	4.17185588175e-05	0.011240909300751875	4
AEBP2;FOXM1	Null	Null	0
ZNF107;ZNF512	Null	Null	0
RHBDF2;TLCD1;SLC19A2	Null	Null	0
VARS1;CARS1;EEF1G	0.0003673082017	0.009085247930566667	6
SLC25A29;SLC25A30	Null	Null	0
TLL2;TLL1	0.000122672428904	0.0214889068246862	10
ZNF649;SP2	Null	Null	0
ZNF576;ZBTB40	Null	Null	0
CLK1;CDK11B;RBM45	Null	Null	0
GADD45GIP1;PUS1	0.0499622784796	0.0499622784796	1
MIER2;MIER1	Null	Null	0
PIP4P2;PIP4P1	0.000359822569801	0.0047837650010672	5
CLN6;ATP13A1	Null	Null	0
PDE4D;PDE4A	0.000328881305345	0.007987103496879727	11
QRICH1;RNGTT	Null	Null	0
ZNF8;ZBTB44	Null	Null	0
ZBTB4;ZBTB21	Null	Null	0
RO60;RBM45	Null	Null	0
DDX55;DDX52	0.0264493103482	0.028162671936666665	3
SDK1;SDK2	1.57272344749e-06	0.0119476654858755	5
SRGAP1;CABLES1	Null	Null	0
FAM189B;TMPPE	Null	Null	0
CTU1;DHPS;TSR3	0.0284942180542	0.0284942180542	1
SGIP1;AP2S1	0.0074751545459	0.023769917510542856	7
ZNF107;ZNF512	Null	Null	0
ZNF142;ZKSCAN2	Null	Null	0
CLK2;FYTTD1	Null	Null	0
FAM118A;TBC1D9B	Null	Null	0
GRAMD1C;GRAMD1B	0.0142677471156	0.031468308916080004	5
SACS;MAPK8;MAPK9	0.000107213255293	0.008049195264515523	141
TRIM11;GAPDHS	Null	Null	0
MPG;RIOK2	Null	Null	0
APIP;DNAJC12	Null	Null	0
ZNF346;WDR55	Null	Null	0
ESRP2;QRICH1	Null	Null	0
POC1A;POC1B;CSNK1A1;ALMS1;CEP192;CEP95;NEK1;CSNK1D;CEP57;SLF1;FSD1;CCP110	1.15624441814e-13	0.006491119309169861	45
MAGI3;MAGI2	0.00242797696605	0.026194341361125	2
SND1;DIP2B	Null	Null	0
VRK1;CSNK1E	0.0499607057562	0.049960705756200006	3
UBE2W;LCOR	0.00827422348916	0.009106589785893333	3
MFSD1;RETREG2	Null	Null	0
ARID5B;SFMBT1;ZNF521;ZNF516;ZNF217;ZNF608;ZBTB2	0.000423922863104	0.000851615273717	2
ZNF689;ZNF512	Null	Null	0
SIM1;ARNT2	0.0053818596373	0.022836992939766664	3
SMARCAD1;SMARCAL1	0.0499622784796	0.0499622784796	2
KIF14;KIF2C	Null	Null	0
AKIP1;GEN1	0.0151138916276	0.0151138916276	1
AGTRAP;SLC7A14	0.0260918872354	0.0260918872354	1
TPCN1;ABCA2	Null	Null	0
ZNF485;ZNF512	Null	Null	0
STK3;RAVER1	0.0499607057562	0.0499607057562	1
ZNF107;ZNF787;ZBTB24;ZNF358;ZNF121;ZNF579;PATZ1;ZNF629;ZNF592;ZNF7;ZNF444;ZNF316;ZNF687;ZKSCAN8	3.39269016393e-06	0.008155290782377223	18
TRIP12;PWWP3A	Null	Null	0
PTPN2;ADRM1	Null	Null	0
BTBD10;GPS1	Null	Null	0
TRA2A;RBM28	Null	Null	0
SERAC1;SLC27A3	Null	Null	0
IKZF1;ZNF581	Null	Null	0
RING1;RNF2;PCGF5;PCGF3	2.57352903432e-08	0.005605908161435552	30
ZKSCAN3;STK40	Null	Null	0
MTMR3;NMT2	Null	Null	0
HMOX2;CLN6	Null	Null	0
ZNF616;ZNF512	Null	Null	0
QRICH1;ELF1;ARID3B;GATAD1	Null	Null	0
ZNF709;ZNF512	Null	Null	0
DHPS;MMADHC	0.0499607057562	0.0499607057562	1
KDM5C;KDM5B	0.0011889789263	0.013252082313210001	5
ZDHHC21;ZDHHC18	0.00749129667061	0.011953212572495	4
URB1;TAF1C	Null	Null	0
PHF6;GTPBP10	0.0499622784796	0.0499622784796	2
TGFB2;INHBE	0.000487891352516	0.018079956443128667	3
CHD1;NMNAT1	0.0441674382201	0.0441674382201	1
H1-0;H1-6;H1-3;H1-2	9.33257781678e-09	0.0091461661988488	53
EID2B;EID2	Null	Null	0
SLTM;CLK2	Null	Null	0
ZNF92;ZNF512	Null	Null	0
CLK4;PUF60	0.0499622784796	0.0499622784796	4
SLC6A8;SLC43A1	0.0365957501426	0.0428664590402	3
CCNDBP1;ZC3H10	Null	Null	0
SLC44A2;ABCC10	Null	Null	0
ZNF417;ZNF512	Null	Null	0
CHEK1;NEK6	0.0496868035517	0.049869405021366664	3
FERMT1;FERMT2	0.0023779578526	0.029844898838585713	7
HNRNPCL1;SF3B6	0.0011815990571	0.0011815990571	1
ALG11;CERS2	0.0249811392398	0.0249811392398	1
KIF1C;KIF1B;KIF21B	1.09792593249e-05	0.016002660252889343	19
ZNF791;ZNF512	Null	Null	0
VKORC1;G6PC3	0.0238710069055	0.03293814154163333	3
RBMXL1;SF3B4	0.0011815990571	0.0011815990571	1
MKS1;NEURL4;CEP43	0.0042319138749	0.027194120041866665	3
TSC22D3;RPS6KA4	Null	Null	0
TMEM30A;TMEM30B	0.00396326308767	0.017290039151168	5
MFSD5;SLC19A2;ADIPOR1	Null	Null	0
DNAJC30;NDUFB8	Null	Null	0
HNRNPUL2;DDX54	Null	Null	0
ZYX;TRIP6;LPP	0.00155893005982	0.011468487080052	5
DHODH;NDUFB5	0.0378722612598	0.0378722612598	1
UBAP2;TEX37	Null	Null	0
RNF213;HLTF	Null	Null	0
DNAJC7;EEF1G	Null	Null	0
CPD;ENPP4	Null	Null	0
SSMEM1;RUSF1	Null	Null	0
ZNF770;ZNF512	Null	Null	0
CALN1;CETN1	Null	Null	0
ZNF696;ZNF444	Null	Null	0
CKS1B;CKS2	0.000523150727572	0.019341462767974497	16
EI24;GPAT4	0.0313170727418	0.0313170727418	1
SALL2;ZNF445	Null	Null	0
ZNF600;ZNF695	Null	Null	0
SNX14;ABCA5	0.000207599495068	0.01455870095340275	4
NET1;NTAQ1	Null	Null	0
ZNF639;TRMT1;UBLCP1	Null	Null	0
SNRK;CDK17	Null	Null	0
RAB13;RAB10;RAB8A;RAB12;RAB14	4.45654157867e-08	0.011431199594402731	32
KIF1A;KIF1B;KIF1C	7.48585863061e-07	0.011586758285390795	51
ECD;THAP11	0.0499607057562	0.0499607057562	2
ZNF236;ZNF512	Null	Null	0
ADAM33;DGCR2;NETO2	Null	Null	0
USP20;CEP43	Null	Null	0
DCAF7;USP7	0.0249811392398	0.037470922498	2
IKZF3;IKZF1	Null	Null	0
PHF12;LIN9	0.0499607057562	0.0499607057562	1
TKFC;BLMH	Null	Null	0
EVL;FBLIM1;VASP	0.00096186035191	0.028437507878183332	9
ZNF219;BCL11A	Null	Null	0
ZNF497;ZNF408;ZNF837	Null	Null	0
NKIRAS1;NKIRAS2	0.000213890388858	0.005563574725631085	24
LCE1B;KRTAP5-11;KRTAP5-7;KRTAP4-4;KRTAP9-2;KRTAP9-3;KRTAP10-1;KRTAP1-3;KRTAP1-1;KRTAP9-8;KRTAP2-3;KRTAP4-5;KRTAP5-6;KRTAP4-11;KRTAP10-7;KRTAP5-9;LCE1A;LCE2B;KRTAP5-2;LCE1E;LCE2C;LCE1F;LCE5A;LCE4A;LCE2D;LCE1C;SMCP;LCE1D;LCE3A;LCE3B;KRTAP4-2;KRTAP3-2;KRTAP10-5;KRTAP12-1;LCE2A;KRTAP10-8;KRTAP10-9;KRTAP4-12;KRTAP2-4;LCE3C;KRTAP5-3;KRTAP11-1	1.13894307208e-75	0.002553986944897398	77
MYEF2;PABPC4L	0.033127664593	0.0368092986152	2
DMRT3;FOXN1	0.0499622784796	0.0499622784796	2
EEF1AKMT2;SMG7	Null	Null	0
RER1;YIF1B	Null	Null	0
ABT1;RIOX2	Null	Null	0
ZNF195;ZNF512	Null	Null	0
ARID3B;MED29	Null	Null	0
ZRANB3;POLQ	Null	Null	0
FOS;STK40	0.0101379574473	0.03850835735784999	6
RHOBTB3;RHOF	Null	Null	0
WDR6;DNAJB4	Null	Null	0
WIPF2;WIPF3;WIPF1;WASL	3.91737834285e-09	0.009288408081613955	39
SGO1;PPP2CB	0.000911550510163	0.020124937615627152	13
CYB5R1;C17orf80	Null	Null	0
PPEF1;PGAM2	Null	Null	0
SERBP1;GAPDH	0.0386477252339	0.0386477252339	1
ZNF837;ZNF408	Null	Null	0
ZNF729;ZIC2	Null	Null	0
MRC2;ATRNL1	Null	Null	0
PAX6;RPS6KA4	0.0273671931993	0.044358417315087495	8
PGAP4;TMEM115	Null	Null	0
STXBP1;DPYSL2	0.0118735915791	0.018214812519349997	2
PATZ1;ZBTB24;GZF1;ZBTB11	Null	Null	0
TNFSF8;TNFSF9	0.000434071671506	0.006214027039589	4
ZNF622;STK24;VRK1	0.0499591330329	0.0499591330329	3
PWP1;DDX27	Null	Null	0
NAF1;TTC4	Null	Null	0
SUV39H2;EHMT1	0.000225905995997	0.0055915938975095	4
DHCR24;EI24	0.0250342065955	0.03424498988183333	3
RBM34;RIOX2	Null	Null	0
CRABP2;FABP4	0.0055221465688	0.0055221465688	1
CFAP298;OTUD4	Null	Null	0
TRIM26;RANBP10	Null	Null	0
FJX1;PLTP	Null	Null	0
ZNF101;ZNF512	Null	Null	0
SIX4;SIX5;ZFHX4	0.0425860079769	0.0425860079769	1
PSKH1;CSNK1D	Null	Null	0
ZNF320;ZNF512	Null	Null	0
TOR4A;GPX8	Null	Null	0
PRDM15;NMNAT1	0.0441674382201	0.0441674382201	1
CEP78;CEP120	0.00447779197975	0.00447779197975	1
TFCP2;UBP1	Null	Null	0
PUM1;RBPMS	Null	Null	0
HIGD2A;OMA1	Null	Null	0
ZNF687;ZFP91	0.0297485973676	0.0385519524221	4
NFATC2IP;ACTR6	Null	Null	0
PHF8;DHX37	0.0247703942979	0.03235930917316667	3
TOM1L1;TOM1	Null	Null	0
ZDHHC13;ZDHHC3	Null	Null	0
XRCC3;DCK	0.0499607057562	0.0499607057562	4
GLI2;SUFU	3.163657377e-05	0.014196017604560152	66
SLC33A1;LMBR1	0.00297852594012	0.04148483560257562	16
SLC35E1;SLC38A10	Null	Null	0
MGAT5;CHSY1	0.0249811392398	0.04709374331922727	11
ZG16B;AMY1C	Null	Null	0
UBE2Q1;CDC34;UBE2R2	1.1583024426e-05	0.006167579733953375	8
PPP4R2;PPP4R3B;PPP4C;PPP4R3A	1.6286448089e-08	0.011302217195735537	7
RPL23A;RPL36AL	0.0011108069785	0.012426408677366541	26
RAB3A;RAB3C	0.00307152889294	0.021231085483446665	3
MRTFB;C3orf38	0.0140489166384	0.0140489166384	1
GGACT;ARPC4	Null	Null	0
USP36;TOE1;RBM19	Null	Null	0
OSBP;PLEKHA8	0.00490180269002	0.00490180269002	1
ZNF777;ZKSCAN2	Null	Null	0
KLF13;FIZ1	Null	Null	0
RBAK;SP2	Null	Null	0
VRK3;WBP11	Null	Null	0
VTI1A;VTI1B	1.57272344749e-05	0.0013503830143964332	3
ATF5;CEBPG	0.000143117833721	0.000143117833721	1
IL20RB;KCT2	Null	Null	0
SLC30A9;CAMLG	0.0499607057562	0.0499607057562	1
AIP;MAPK9	Null	Null	0
PKLR;OXSR1	0.0455575725285	0.04849351892143333	3
FAM83D;CKAP2	Null	Null	0
FOCAD;DNAJC22	Null	Null	0
ERMP1;PIGO	Null	Null	0
NEDD4L;SMURF1	0.000434071671506	0.008752151853306625	8
ITPRIP;UPK3BL1	0.00570418110654	0.012434434006313333	3
GPR137;MFSD8	Null	Null	0
TARS3;STK38	Null	Null	0
KLHDC3;ARHGEF40	Null	Null	0
C3;FAM25A	0.0399698227838	0.044966050631799995	2
VASP;ARHGAP26;ENAH	0.00255120834671	0.035541083655034	10
ASAH1;LGALS7B	0.0499622784798	0.0499622784798	4
TTC28;CEP95;LATS1	0.0499591330329	0.0499591330329	1
CNDP2;CHML	0.0412213527178	0.0412213527178	1
SH3PXD2B;SH3PXD2A	0.0083228524841	0.031497607885525	4
LAMA4;LAMA3	0.000320614317368	0.012356458824151784	23
CPS1;POLDIP2	0.0325472731256	0.041874535877533335	3
ARFGAP2;PDCD10	Null	Null	0
MED22;CABLES1	Null	Null	0
MFSD5;ADIPOR1	Null	Null	0
ITPRID2;GAB2;CDK14;USP21	Null	Null	0
SERPINB8;SERPINB6	0.000122672428904	0.000122672428904	1
SETD2;ATR	0.0140444203861	0.035190245868175	8
PTDSS2;MBOAT7	0.00045386195566	0.02242097486804	4
DPH6;GNL3L	Null	Null	0
LPP;FHL1	0.0499607057562	0.0499614921179	2
HSBP1;GMNN;PPP2R5D	0.0140054463721	0.025990008592366665	3
NEU3;NEU1	1.56444595566e-05	0.010927356245599486	15
ACAA1;TYSND1	3.30271923972e-05	0.01660344466180344	5
MARCHF6;PIGG	0.038302627865	0.044132453172299996	2
TMEM186;FADS1	0.0276072562975	0.0276072562975	2
USP33;USP20	0.0267677530762	0.0267677530762	1
ITPR2;ITPR3	7.07725551369e-05	0.005443890847401273	91
ATP2B1;ATP2B4	8.64997896118e-05	0.006599752891853083	22
TRMT1;ZNF639	Null	Null	0
PTPN14;RAI1	0.0396083163792	0.04789148605952	5
ZNF121;ZNF629;ZNF768;CTCF;PRDM15;ZNF317;ZFP91;ZNF512;ZSCAN25	0.0110564819772	0.030842914000633336	12
YIPF4;YIPF3	Null	Null	0
ANKRD46;C16orf54	Null	Null	0
ZBED4;ARNT	0.0499607057562	0.0499607057562	2
BNC2;FIZ1	Null	Null	0
UBE2C;XPO6	Null	Null	0
CSNK1E;BRD7	Null	Null	0
POC1A;POC1B	0.00447779197975	0.00447779197975	1
SENP1;BRIP1	0.0499607057562	0.0499607057562	1
SCO2;PISD	Null	Null	0
OSBPL5;OSBPL8	0.000213890388858	0.00996988711448125	4
ZNF865;ZNF592	0.00521545970739	0.005715122630405	2
ZFP62;ZNF512	Null	Null	0
PKMYT1;OSBP	Null	Null	0
CSTF2T;BTAF1	Null	Null	0
C11orf1;HR	0.0499622784796	0.0499622784796	1
DCTN3;CEP170	Null	Null	0
PRPF38A;MFAP1	Null	Null	0
SCAMP4;SCAMP2	0.0386477252339	0.044304215495049995	2
PRDM5;ZNF512	Null	Null	0
NKRF;SRSF9	0.0499607057562	0.0499607057562	1
OTUB2;TREX2	Null	Null	0
ARL6IP5;REEP1	0.0499607057562	0.049960705756200006	3
CYP51A1;GRAMD1B	0.0386477252339	0.038850381525	2
PLS1;PLS3	0.0178346838945	0.0178346838945	1
KIAA2013;CNTNAP3B	Null	Null	0
PIEZO1;ALG11	0.0249811392398	0.04371699366965	4
EIF4E2;EIF4E1B	0.000399879579121	0.011175633009473308	13
ARHGEF1;ARHGEF11	0.000610205851256	0.009101475225231	11
DUSP3;NFKBIL1	Null	Null	0
CLEC3A;CST2;CST4;ZG16B	0.00428539144115	0.00428539144115	1
STS;ALG11	0.0249811392398	0.02650510826045	2
FABP5;NAMPT	0.0441674382201	0.0441674382201	1
FBXO7;PTPN11	0.033127664593	0.04659441206824	5
SH3GL1;SH3GL3	0.000143117833721	0.007740122114055454	11
SLC19A2;GCGR	0.0433895309553	0.047679537662200004	3
TMEM220;TMEM14B	Null	Null	0
CDK10;CCNQ	0.0247703942979	0.0263997357895	2
PATZ1;ZBTB24	Null	Null	0
PPOX;NDUFS5	0.0441674382201	0.04706485834985	2
KLHL7;SPOP;ENC1	0.000684132620251	0.02076410222748775	4
PPP1R13B;TP53BP2	5.66180441095e-05	0.010251535671855874	12
FOXN2;RFX1	0.0115566806477	0.021829555828899998	2
NT5C2;NARS1	0.0418330928977	0.0418330928977	1
RMND5A;MAEA	1.57272344749e-05	0.0033897763804483	3
VAMP2;VAMP3	1.57272344749e-05	0.0206738724156599	7
NABP2;INIP	0.0023779578526	0.0023779578526	1
ZNF852;ZIC2	Null	Null	0
SLC26A2;SLC20A2	0.00424792603166	0.032505653106201536	13
EDDM3A;SIAE	Null	Null	0
TRAF5;TRAF3	0.000285076818586	0.0077348164222179406	17
ZNF384;ZBTB24;GZF1	Null	Null	0
NEDD1;WRAP73	Null	Null	0
EPHB4;DDR1	Null	Null	0
ORC6;ORC2	2.35908517123e-05	0.005466373167163178	27
NAP1L1;NAP1L4;NAP1L5	Null	Null	0
ATXN7;MBIP	0.0142252835825	0.0142252835825	1
CCDC106;MAGEA10	Null	Null	0
MCTS1;EFR3B	Null	Null	0
LPGAT1;AGPAT3	0.00045386195566	0.013241064571986668	3
SCRN1;AARSD1	Null	Null	0
SFN;LGALS7B	0.0498633432748	0.0498633432748	1
SQLE;CYP26A1	0.0390530378161	0.0390530378161	1
SAFB2;NMNAT1	0.0441674382201	0.0441674382201	1
LYRM7;NDUFAB1	Null	Null	0
PTPN3;FRMD6	Null	Null	0
CEP78;POC1A	0.00447779197975	0.00517487155942	2
FAM83G;MAP3K20	0.00347940458801	0.00347940458801	1
SMUG1;PRR13	Null	Null	0
MMGT1;EMC3	0.0178346838945	0.0239116872956	3
RBM47;MIPOL1;ZBTB8A	Null	Null	0
SLC29A1;SLC23A2;SLC4A2	0.0232154442196	0.03610355391096	5
WDR55;CDC34	Null	Null	0
SPATA20;THEM6	Null	Null	0
MSL3;MSL1	9.43634068492e-06	0.005537559258594974	3
ARHGAP23;DEPDC1B	Null	Null	0
ZNF316;ZNF512	Null	Null	0
BCOR;QRICH1	0.00369904554849	0.04103038884049875	8
ERRFI1;MAP3K20;CDK14	Null	Null	0
FGFR1;CSNK1G1	0.0176523251635	0.041776937986814276	7
SMG9;ZMYND12	Null	Null	0
ACOT2;GSTK1	0.00233549431952	0.015761199783006666	3
EFHC1;HAUS1	Null	Null	0
HJURP;CENPH	0.000122672428904	0.014168665538376802	5
GPRASP2;UPRT	Null	Null	0
SDHAF1;NDUFAB1	0.0441674382201	0.0441674382201	1
ALG10;RNF170	0.0499622784796	0.0499622784796	1
HESX1;HOXC8	0.0249811392398	0.037470922498	2
MAP3K3;WNK2;GAB2;MTMR10;SIK3;SRGAP1	0.0499544148625	0.0499544148625	1
ZNF22;ZBTB24;ZNF512;ZFP91;PRDM15	Null	Null	0
PEX6;PDCL	0.0499607057562	0.0499607057562	1
DNAJC16;ATP13A1;TMX1	Null	Null	0
CD276;DCBLD1;AMIGO3	Null	Null	0
PPAT;NUDT5	0.000849504943204	0.003366531680127	2
BTNL3;FAM171A2	Null	Null	0
CAPN10;PCK1	0.0412213527178	0.0412213527178	1
PRR11;AGAP3	Null	Null	0
CTCF;ZBTB24;PRDM15	0.0141989114936	0.03803905918646666	3
ZNF574;SP2	Null	Null	0
NFKBID;PRDM6	Null	Null	0
RBBP7;RBBP4	9.43634068492e-06	0.009128885146274312	76
RAP1BL;MCTS1	Null	Null	0
GZF1;ZBTB11	Null	Null	0
BEX3;PPP2R5E	Null	Null	0
PTPDC1;PCBD1;GPCPD1	0.0408430487476	0.0454026636137	2
FATE1;SEC22C	Null	Null	0
TMEM260;ATP13A1	Null	Null	0
CHEK1;NEK1	0.0496868035517	0.04992247556892857	7
INPP5B;OCRL	0.000143117833721	0.018275215084658732	15
ZNF526;ZNF408	Null	Null	0
ZDHHC6;LMF1	0.0499607057562	0.0499607057562	1
OTUD4;DPH1	Null	Null	0
FOXK2;MAPK9;FOXK1	0.00190108925005	0.025184393274686665	6
CCDC96;CCDC113	Null	Null	0
ABAT;POLG2	0.0499607057562	0.0499607057562	1
ECEL1;HS6ST1	0.0273671931993	0.0386302194407	2
PSMD9;EEF1D	0.00489238980804	0.01304796674247	8
ILRUN;RAVER2	Null	Null	0
SRSF12;SRSF8	Null	Null	0
S100A16;S100A8;S100A9;IL1RN	4.71817034246e-06	0.013727031840890955	16
TMEM223;TMPPE	Null	Null	0
EFNB3;EFNB2	0.000112987763464	0.0018953651414336666	6
COQ2;MPC2	0.0238710069055	0.043439460586075	4
QRICH1;RBM12	Null	Null	0
CELSR3;SLC27A6	Null	Null	0
EYA3;PAPOLA	Null	Null	0
RBM45;BRD7	Null	Null	0
LMBRD2;ARL6IP5	Null	Null	0
BEX3;FEM1B;CRTC3;ARID3A	0.0277773542431	0.02827216842745	2
MS4A4A;TMEM14B	Null	Null	0
ZBTB20;ZBTB2	0.0499622784796	0.0499622784796	1
SAMM50;MTX3	0.0309134520838	0.0309134520838	2
PTRH2;FAM162A	Null	Null	0
