Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
CRCT1;KRTAP5-2;KRTAP9-3;KRTAP9-2;KRTAP10-8;KRTAP4-5;KRTAP1-3;KRTAP1-1;KRTAP10-1;KRTAP4-2;KRTAP4-4;KRTAP9-8;KRTAP5-9;KRTAP10-7;KRTAP4-11;KRTAP5-6;KRTAP5-11;LCE1C;LCE2C;LCE2B;LCE4A;LCE1F;KRTAP5-7	1.41827542946e-40	0.004212012509507417	56
ATP2B2;ATP2B3	8.64997896118e-05	0.005538144256715355	22
RPL7A;RPL19;RPS14;RPS3A	3.177528024e-08	0.004753409632198565	74
PLPP5;SLC29A2	1	1	0
TMEM167B;FXYD6-FXYD2	1	1	0
GK2;GK3P	0.000143117833721	0.011529242412671874	8
CSH2;CSHL1;GH1	6.28812124971e-06	0.006631617668454668	28
CTAG1A;UBL5	1	1	0
UCN3;BTD	0.00651191458152	0.03741565754792	6
ZNF548;SUFU	0.0499607057562	0.0499607057562	1
GLI2;SUFU	3.163657377e-05	0.014196017604560152	66
RHPN1;WWC2	1	1	0
ACOT7;STK11;STRADA	9.43594460774e-06	0.011499490212269719	8
MAP3K1;PABPC4	1	1	0
SH3RF1;FGD1	0.0249811392398	0.04639331962771428	7
FJX1;PLTP	1	1	0
FAM172A;USP25	1	1	0
ITSN1;ARHGEF1	0.0499622784798	0.0499622784798	1
ADAMTS14;ADAMTS2	0.000471817034246	0.023135729742297075	13
SMTNL2;SPECC1	1	1	0
HERC2;CENPJ	0.00803976226355	0.018034419772325	2
VAMP5;STX4;STX3;STX2;STX1A;STX7	2.32153883857e-15	0.008880890073368368	53
TTK;PPM1B	1	1	0
FAM210A;TMEM183A;RUSF1	0.0391708726184	0.0391708726184	1
SLC7A3;SLC27A6	0.0288374571331	0.0288374571331	1
H2AC20;RPL37A;H2AC21;H2BC5	5.07984080371e-05	0.01952238695579939	72
TMEM39A;ALG8;POMT2;PIGW;ALG10;CERS4;CERS5;GET1;PGAP1;CDS1;LPCAT4;ALG9;SOAT1;ALG12;GPAT4;ALG11;CERS2;CERS6;ERMP1;LPCAT3;PIGQ;PIGM;PIGO;LCLAT1	5.1990944921e-21	0.006225464379071167	98
ZNF142;ZNF316;ZNF865;ZNF714;ZNF324;ZNF460;ZNF724;HIC2;ZNF251;ZNF337;ZNF430;PATZ1;ZNF445;ZNF267;ZBTB10;ZNF195;ZNF92;ZNF687;L3MBTL2	3.66212173462e-11	0.0006505217523015087	57
NDOR1;NLK	0.00749129667061	0.00749129667061	1
PIK3IP1;MFSD11	1	1	0
CHMP1B;MITD1	1	1	0
CES1P1;CES1	0.0115297565723	0.030746017526039997	5
ZMAT1;ZNF124	1	1	0
SEPHS1;SEPHS2	4.71817034246e-06	0.00492849382552938	7
FOSL1;BATF3	1	1	0
LHPP;SERTAD1	1	1	0
GNG10;GNG7	0.000213890388858	0.0057402335493629475	75
KCNA2;KCNAB2	4.71817034246e-06	0.011820589431307893	5
RERG;ARHGEF17	1	1	0
AXIN2;GSK3B	9.59526852803e-05	0.008305700416655085	27
MAGEB4;MAGEA1	1	1	0
CISD3;COA5	1	1	0
MYCBPAP;KPRP	1	1	0
GSTM4;GSTM5;GSTM2	4.58049802624e-07	0.0046558909688355155	25
SH2D4A;HSF2BP	1	1	0
ZNF333;POGK	1	1	0
KLRK1;SEL1L	1	1	0
GTF3C4;GTF3C5	1.57272344749e-05	0.0031170330246936737	15
SCRT2;EEF1A2	1	1	0
TYMP;HAL	0.0192029532938	0.03869530551276	5
ARHGEF11;ARHGEF12;ARHGEF1	5.60690811433e-06	0.006173304856458769	22
TMX1;ERMP1	1	1	0
STK11IP;TBC1D15	1	1	0
UBE4A;SIK2	1	1	0
KCNN4;ATP13A2	0.0499622784796	0.0499622784796	2
OSTC;REEP5;CLPTM1L;GPR180;TMEM161A;GPAT4	0.0499544148625	0.0499544148625	1
ST3GAL4;CHSY3;NDST2;NDST1;PXYLP1;GLCE;CHPF2;B4GALT3;MANEAL;GALNT12;B4GALT6;CHSY1;CHST10;TPST2;GALNT6;GALNT7;LARGE2;B4GALT4;MGAT1;GALNT18;B4GALT7;TPST1;B3GNT2;GLT8D2;GALNT13;ST8SIA4;MGAT2;MAN2A2;GALNT10;HS6ST2;ST6GALNAC4;CHST3;ST6GALNAC3;ST3GAL6;CHST7;C1GALT1C1;CHST14;FUT8;MGAT5;EXT1;MAN1A1;EXT2;B4GALT5	1.70708242012e-50	0.0036120060249322625	159
DLX6;RNASEH2C	1	1	0
GOT1L1;GOT1	4.09992733207e-07	0.011940239947751794	18
SIRT6;IRF2BP2	1	1	0
BMX;C2CD5	1	1	0
ITGAD;PVR	1	1	0
A4GALT;HPCAL1	0.0260402784569	0.0379667620695	2
HOXA10;ISL1	1	1	0
TEKT2;CEP170	1	1	0
MAN1A2;MAN1A1	4.71817034246e-06	0.011996242866631745	13
GPN3;QARS1	1	1	0
ARHGEF4;SHB	1	1	0
LPCAT1;LPCAT2	0.00011206468041	0.0120256471883639	10
FGFR3;FGFR4	0.00112830000179	0.022060123222035277	36
DAB2IP;NF1	0.00317061047013	0.04546602677339055	18
PTPMT1;COQ10B	1	1	0
FEM1B;STK4	0.0080748446099	0.02901777518305	2
RPS6;HNRNPU;SYNCRIP;RPL26;YBX1	1.18718547693e-15	0.024233369756495062	57
LRRC41;UCKL1;CNOT10;PARP14;MAP2K7;NEK9	0.0295303640794	0.0295303640794	1
MRPS6;MRPS28;MRPS2;MRPS17;MRPS22;MRPS34;MRPS14;MRPS12;MRPS10;MRPS21;MRPS18C;MRPS11;MRPS18A;MRPS7;MRPS16;MRPS35;MRPS24;MRPS33;MRPS9;MRPL42;MRPS5;MRPL20;MRPL17;MRPL16;MRPL15;MRPL24;MRPL23;MRPL48;MRPL1;MRPS25;MRPL30;MRPL4;MRPL2;MRPL47;MRPL3;MRPL55;MRPL9;MRPL11;MRPL35;MRPL13;MRPL39;MRPL37;MRPS30;MRPL41;MRPL43;MRPL57;MRPL52;MRPL28;MRPL46;MRPS23;MRPL58;MRPL40	2.49812906248e-124	0.0016814622186803049	279
EID2B;EID2	1	1	0
TPD52L2;TPD52	1	1	0
FCRL5;FCRL4	1	1	0
KRTAP13-3;KRTAP12-4	0.023944714488	0.023944714488	1
GSKIP;LORICRIN	0.0499607057562	0.0499607057562	1
KRTAP10-6;KRTAP10-5;KRTAP4-4;KRTAP4-2	2.82453190936e-06	0.010402550846763937	10
NPEPL1;MDFI	1	1	0
IRAG1;ITPR1	0.000122672428904	0.014637159118445443	9
CACNG2;EPHA7	1	1	0
CTNNBIP1;CTNNB1	1.57272344749e-06	0.034092915675255124	21
SLAMF8;PVR	1	1	0
DIABLO;HTRA2	5.9448946315e-05	0.00486696667258988	5
LRRN4CL;CADM4	1	1	0
SLC35B4;ERGIC3	1	1	0
ITGA3;ITGB1	1.57272344749e-06	0.01872182262968551	54
NUP35;ZNF639	1	1	0
ZNF483;ZKSCAN2	1	1	0
PLK1;AURKA	0.000547340298831	0.020054041018104932	15
CENPJ;NEK1	0.00654252954154	0.03422700564053778	9
E4F1;ZCCHC3	1	1	0
CCP110;CEP290	1.57272344749e-06	0.016254875948678218	16
PASK;MAPK4;RPS6KA4	0.00645779808539	0.008192921758535001	2
YTHDC2;JMJD8	1	1	0
SLC25A16;SLC25A42;SLC25A23;MTFP1;PARL;MRS2;TMEM126B;SLC25A30;SLC25A46;SLC25A40;SLC25A6;SLC25A15	5.14277389533e-07	0.009696645575583614	18
OR2T33;OR2T12	0.000864811338578	0.0150100259434095	4
CALN1;CETN1	1	1	0
METTL21A;ZBED8	1	1	0
TBX19;TBX6	0.0496868035517	0.0496868035517	1
SLC2A13;CYP4F2	0.033127664593	0.033127664593	1
CLEC4M;CD209	0.000584649637553	0.0077299269873813	10
FLRT3;FLRT1	0.0499622784798	0.0499622784798	2
GLUD1;GLUD2	1.36664244402e-06	0.010274719873020659	27
DOC2B;UNC13B	0.0217979469822	0.0217979469822	1
CHAC1;FABP4	0.0055221465688	0.0055221465688	1
TPR;MAD2L1	0.0083228524841	0.0294654980298	9
BIN1;ANK2	0.000630675778298	0.006056604494181142	7
TMEM230;ATP11A	1	1	0
SLC16A11;EMB	1	1	0
BCL9;C1orf52	0.0499607057562	0.0499607057562	1
MTRF1L;HEMK1	1	1	0
MTERF2;TFB1M	0.0309134520838	0.0309134520838	1
SP1;ZNF594	0.0499607057562	0.0499607057562	4
ARHGEF26;AMPD2	1	1	0
FAM25A;IGHV3-23	1	1	0
LOXL1;INHBE	0.0499622784796	0.0499622784796	4
BCAS3;ZNF460	0.019454029426	0.019454029426	1
INPPL1;CTNNAL1	0.0499607057562	0.0499607057562	2
ITPRIP;UPK3BL1	0.00570418110654	0.012434434006313333	3
ZNF714;ZNF512	1	1	0
NECAB3;PKN3	0.0499607057562	0.0499607057562	1
RGPD4;RGPD8;RGPD6	1	1	0
LMF2;ALG9;PIGO;POMT2	0.0180618049841	0.0324003530263	4
UST;HS3ST2;NDST1;B4GALT6;GALNT6;GALNT18;GALNT16;GLCE;B4GALT5;LARGE2;GALNT7;C1GALT1;MGAT1;B4GALT7;B4GALT3;CHSY1	7.38488082494e-20	0.003994523781332884	68
ASPG;SHC3	0.0499607057562	0.0499607057562	2
IL10RA;GYPA	0.0499607057562	0.0499607057562	2
AREG;CYSRT1	1	1	0
LHX9;ZHX1	1	1	0
CDKN2D;CGGBP1	1	1	0
ADGRB3;ADGRB2	1	1	0
ARHGAP4;INPP4B	1	1	0
PCDHB6;PCDHB4;PCDHB7	1	1	0
NKIRAS1;NKIRAS2	0.000213890388858	0.005563574725631085	24
GARRE1;KCTD20;SIK3	1	1	0
RTL9;CNPY3	1	1	0
SLC31A1;SLC31A2	0.000375814684015	0.018781764710596997	5
TSHZ3;HDAC1	4.71817034246e-06	0.041634707825223743	6
HMBS;TTC17	0.0441674382201	0.0441674382201	1
ATP6V0A2;ATP6V0A1	3.7719331455e-05	0.014366001805069546	22
PDK4;PDK3;PDK2;PDK1	9.42684627957e-11	0.005554630636389525	67
FKBP15;CLTC	0.000143117833721	0.03335484311537367	3
CDK11A;TRIB1	1	1	0
TSPY8;TSPY2	0.0309134520838	0.0309134520838	1
AMPD2;AMPD1	0.000122672428904	0.0089689507044842	10
CLSTN1;CLSTN2	0.0301572712125	0.03455880311705	4
RELCH;RAB29	1	1	0
CDC37;IKBKB;CHUK	7.20860460725e-08	0.0094272727698967	179
SALL3;SALL2	1	1	0
GSDME;MADD;EIF2B1	1	1	0
ZNF696;ZNF444	1	1	0
SLC25A21;SLC25A40;TMEM126A;SLC25A29;MT-CO3;GHITM;PARL;TIMMDC1;COX6C;SLC25A46	3.53903827828e-06	0.006926341457733185	14
NDUFB2;NDUFB10;NDUFA5;NDUFA6;NDUFA7;NDUFA2;NDUFS6;NDUFA1;NDUFB1;MT-ND2;NDUFB11;NDUFB7;NDUFB6;NDUFA8;NDUFV1;NDUFV2;NDUFB4;NDUFS5;MT-ND3;NDUFB9;NDUFV3;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA3;NDUFA10;NDUFS7;NDUFS8	2.79695149408e-85	0.0022216630773277124	478
TNMD;GGT6	0.0217015986899	0.0217015986899	1
NUDT10;NUDT4	7.07725551369e-05	0.004665160310965701	17
EIF6;BCCIP	1	1	0
ZNF785;AKAP8L	1	1	0
TNFAIP3;RAD23A	0.0499622784796	0.0499622784796	1
KLHL17;SH2D5	1	1	0
FGF2;S100A13	0.0499607057562	0.0499607057562	1
RHBDL1;ABHD16A	1	1	0
SUV39H1;KMT5C	0.000225905995997	0.0136230993629345	4
CP;MPO	1.57272344749e-06	0.028756286392678992	10
VIPR1;SLC20A1	1	1	0
ATF7;CEBPG	0.0499607057562	0.0499607057562	1
BTRC;CUL4A	9.43634068492e-06	0.018585752836340987	5
H4C2;CDAN1;ASF1A;H3C3;IPO4	1.98038588111e-10	5.13636842897627e-05	3
ARIH1;GAPDHS	1	1	0
TMEM183A;ZGRF1	1	1	0
TUBA1B;MAPRE2	0.0245560334596	0.0245560334596	1
ZNF622;STK24;VRK1	0.0499591330329	0.0499591330329	3
TMEM62;DPY19L4	1	1	0
ZNF777;ZNF398	0.0114027178959	0.0114027178959	1
HIF1AN;RPS6KA4;PWWP3A	0.0140239232734	0.0318522355056	2
PLCD3;METAP2	1	1	0
RPP14;POP5;RPP30;RPP38;RPP40;POP4;POP1	1.34516910455e-22	0.0005230599698991784	44
ERMP1;PIGO;MBOAT7	1	1	0
ZNF624;ZNF48;ZFP91;PRDM15;ZNF358;ZNF629;ZNF316;ZNF273;ZNF668;ZNF574;ZNF512;ZNF724;CTCF;ZNF689;ZNF483;ZSCAN25;PATZ1;ZBTB24;ZNF445;ZKSCAN8;ZNF768;GZF1;ZNF22;ZNF275;ZNF791;ZNF777;ZNF92;ZNF320;PRDM10;ZBTB11	1.28100581309e-23	0.0009641350318903266	65
KLHL3;KLHL2;KLHL12	0.000684132620251	0.03353413289535034	3
ISLR2;MRAP2	0.0499607057562	0.0499607057562	1
SDHB;SDHA	9.73433039076e-06	0.010834791409934043	173
CDH16;PCDHGA11	1	1	0
ARHGAP15;DHPS	1	1	0
ZNF404;MEOX2	1	1	0
SRMS;PLCD1	0.011043945483	0.011043945483	1
PRKAA2;PRKAA1	5.9448946315e-05	0.0071683156513679255	60
GPM6B;TMEM68	1	1	0
UGT3A2;GINM1	1	1	0
HTATIP2;PBXIP1	1	1	0
CDCA8;INCENP;BIRC5	1.98038588111e-10	0.006713559020516987	32
CCDC106;MAGEA10	1	1	0
LRRC8A;LRRC8E	1.57272344749e-06	0.020733768287072844	17
SBF2;WNK1	0.00221124916717	0.021293417300207	10
UHRF1BP1L;PALD1;STRIP2;DDHD1	1	1	0
QRSL1;GATC;GATB	1.98038588111e-10	0.007827857931129268	48
ZNF574;SP2	1	1	0
ZNF770;RSBN1	1	1	0
XPR1;ARL17B	1	1	0
VIRMA;SNRNP70;SRSF1	8.86381112669e-05	0.01900972218961338	5
COMMD5;COMMD10;COMMD8	5.66390361999e-08	0.00024079399706593022	3
UTP3;ISG20L2;WDR46;BRIX1;RBM34;PWP2;UTP18;WDR36;DDX52	3.80062081114e-11	0.004229557170482457	23
ZNF770;ZNF107;ZNF324B;ZNF121;ZNF865;ZNF629;ZNF460;ZNF324;ZNF316;LENG8;ZNF780A;ZNF445;ZNF624;ZNF184;ZNF689;PATZ1;ZKSCAN8;ZNF92;ZSCAN25	1.72800444234e-15	0.0005261130968980205	59
RPL24;RPL27A;RPL34;RPL21;RPL18A;RPL14;RPL12;RPL32;RPL31;RPL35A;RPL36;RPLP1;RPL30;RPL27;RPLP2;RPL9P8;RPL8;RPL10A;RPL26;RPL7;RPL37A;RPL18;RPL15;RPL11;RPL7A;RPL13A;RPS26;RPL5;RPS13;RPL6;RPS14;RPL4;RPLP0;RPS8;RPS24;RPL13;RPL23A;RPS5;RPS17;RPL35;RPS18;RPS9;RPS19;RPL3	1.40346718559e-106	0.0027522809005648434	574
MTSS2;MTSS1	1	1	0
TEAD4;TEAD2	4.40362565296e-05	0.0009660249883485251	12
ZBTB42;ZBTB7B;ZBTB3	1	1	0
EID3;NSMCE2;NSMCE1;SMC6	6.5987923957e-10	0.00994208457544616	9
COPZ2;COPE;ARCN1;COPB2;COPA;COPB1	3.84863402723e-15	0.004838306805034838	42
RFFL;RNF34	0.000990815771916	0.01051612766901657	7
EDNRA;SMPD2	0.0249811392398	0.0249811392398	2
BCAP31;CYB5R3	0.00127705143936	0.00401201751454	2
TMEM95;EMC7	1	1	0
BZW2;BZW1	1	1	0
ECHDC1;NMT2	1	1	0
DISC1;ZNF365	1.57272344749e-06	0.04282368675152106	7
APOD;AGR2	0.00706598113795	0.0113476837989175	4
AREL1;PANK4	1	1	0
TUT7;BRD7	1	1	0
VPS35;VPS26A	4.71817034246e-06	0.00153372548412118	7
FIGNL1;ZNF101	0.00490180269002	0.00490180269002	2
RHBDF2;TLCD1;SLC19A2	1	1	0
CERS6;GPAT4;CDS2;LPCAT3;TMEM259;GPAT3;PTDSS2;RFT1;PIGO;MBOAT7;ATL3;ALG10;VKORC1L1;REEP4;ATL2;CDS1	1.15111088009e-12	0.00933764861665577	34
IPO8;XPOT;IPO11;XPO4;UCKL1;DIAPH3	1	1	0
B4GALT4;NDST2;GALNT10;CHSY3;B4GALT6;NDST1;ST8SIA4;PXYLP1;GALNT6;GALNT18;GLCE;CHST10;MGAT2;LARGE2;MAN2A2;GALNT7;CHPF2;GALNT12;B3GNT2;ST3GAL4;GALNT13;TPST1;B4GALT3;TPST2;MANEAL;CHSY1;B4GALT7;MGAT1;GLT8D2;HS6ST2;ST3GAL6;CHST3;ST6GALNAC3;CHST7;C1GALT1C1;CHST14;GALNT16;MGAT5	3.43150992353e-42	0.0069567880890304586	143
ITPRID2;PPIP5K1;SRGAP1;GAB2;ARHGAP19;ERRFI1;CDK14;USP21;IRS1;ARHGEF16;MAP3K3;MAP3K20;PANK2;FAM83G;MAP3K2;CDC25C;CRTC3;PFKFB4;DOCK11;MAPKAP1;ARHGEF17;DEPDC1B;SYDE2;AMPD2;NADK;AKT1S1;HDAC7;TFE3;PFKFB2;PFKFB3;WWC2;ATXN1;RGS12;LPIN1;CDC25B;DENND4A	2.79376976785e-13	0.01702950256295291	38
LGALS9B;LGALS9	0.0059448946315	0.01807247967976	5
CASTOR3;NPHP3	0.0499622784798	0.0499622784798	1
BNC2;FIZ1	1	1	0
DNAI1;ESPN	1	1	0
PLPP1;PLPPR3	0.0217979469822	0.0239777416804	2
SLC11A2;MCOLN1	1.56444595566e-05	0.01562072827288932	5
COL8A1;COL4A1;COL5A1;COL2A1	2.69039200169e-09	0.011640112005123757	55
SLITRK5;IL22RA1	1	1	0
H2BC1;H2BC13;H2BC11	6.01245153506e-06	0.005361655475596301	111
MTHFR;UBE2R2	0.0165653967425	0.03510174603676666	3
PNMA2;PNMA1	1	1	0
KRTAP10-9;KRTAP12-3;KRTAP4-2;KRTAP9-2;KRTAP10-8;KRTAP10-7	2.72582028122e-10	0.0026045468870394047	16
DDB2;RAD54L	0.0499607057562	0.0499607057562	1
CRTC2;HUNK;STRIP1	1	1	0
GALNT12;MANEA	1	1	0
LYAR;NLE1	1	1	0
PPIP5K1;RIC8B	1	1	0
OSBPL1A;ANKFY1	1	1	0
CLIP1;MAPRE2	1	1	0
ANAPC10;ANAPC2;CDC26;ANAPC1;ANAPC5	2.92160692609e-13	0.002157339491186093	87
KAT2A;DR1;SGF29;WDR5;TADA2A;YEATS2;KAT14;ZZZ3	2.21947139677e-26	0.00208889932808046	31
FCF1;UTP18;WDR46;UTP3;ISG20L2;PWP2;BRIX1;RPF2;RBM34;WDR36;CCDC86;NLE1;IMP4;NOP16;PDCD11	1.54372787808e-14	0.009570256054919688	59
MCCC1;PCCB;IARS2;PCCA;NDUFAF1;SARS2;PARS2;PITRM1;GFM1;EARS2;LARS2;ACSF2;TMLHE;ACSF3;TARS2;MMUT;BCKDHA;BCKDK;IVD;ACAD10;MIPEP;RARS2;DGLUCY;D2HGDH;NSUN4;GFM2;OGDHL;DARS2;SARDH;ALDH4A1;AK4;ACAA2;TBRG4;MTHFD1L;PUS1;IDH3G;METTL15;NARS2;TSFM;FECH;PTCD1;MTFMT;ATPAF1;ABHD11;ERAL1;YARS2;PC;GLS;HDHD5;MARS2;NDUFA10;MTG2;TRUB2;RPUSD3;CLPP;GUF1;MRM2;MTO1;AARS2;NDUFAF7;ELAC2;RSAD1	1.51270025797e-56	0.006595311770958608	325
CDY2B;SPIN2A	1	1	0
GRB7;STAC3	0.0499607057562	0.0499607057562	1
SYTL5;SYTL3;SYTL1;SYTL2	2.72331114743e-11	0.000982587885888914	4
XCL2;NOTCH2NLC	0.0499622784796	0.0499622784796	1
AQP6;MIP	8.64997896118e-05	0.01243552429928545	4
GOLGA6L9;GOLGA2	1	1	0
TRIM54;MID2	1	1	0
PRKAB2;PRKAB1;PRKAA1	9.9680117555e-08	0.0036598377248714667	58
ADAM18;ODR4	1	1	0
RFX2;RFX6	0.0455575725285	0.0455575725285	1
PPP3CB;RCAN1;PPP3CA	1.98038588111e-10	0.010332999681757535	64
NPRL2;NPRL3	4.71817034246e-06	0.01073609478554811	44
OR52I1;SLC4A2	1	1	0
STYK1;ACSL1	0.0164213498143	0.02646004208937	10
SETDB1;HSBP1	0.0499607057562	0.0499607057562	5
LCE3D;KRTAP3-2;KRTAP4-4;KRTAP9-8;KRTAP9-3;KRTAP9-2;KRTAP10-1;KRTAP4-5;KRTAP4-2;KRTAP1-3;KRTAP1-1;KRTAP5-6;KRTAP2-3;KRTAP10-7;KRTAP10-8;KRTAP5-9;KRTAP10-5	7.14601239154e-32	0.004531588768999711	60
CASP14;IER2;SERTAD2;ECSIT	1	1	0
UBA52;RPL10;RPL17	3.00622576753e-06	0.008059957142406688	52
USP30;BRI3BP;FAM210B	0.0499832047296	0.0499832047296	1
PFKFB4;FAM13A;SYDE2;AMPD2;ARHGEF17;DOCK11;WWC2	1	1	0
BRD7;CSNK1E;USP48	0.0468955142164	0.0468955142164	1
GPAT4;TMEM68;SEC61A2;TMCO3;MPDU1;TMEM161B;ALG11;CNNM3	0.00335668537941	0.004144826829105	2
SCD5;TMEM259;UBAC2;FDFT1;AGPAT1;GPAT3;ALG11;LPCAT4;GPAT4;CDS2;LPGAT1;GGCX;ATP13A1;PTDSS2;ERMP1;MBOAT7	2.33163187104e-13	0.006692712817710768	41
RXRG;NR1H4	1	1	0
CPLX1;CPLX2	4.13557887409e-05	0.0036876938979556995	7
FAM136A;TEX37	1	1	0
KCNE4;CAMLG	0.0239984090032	0.0370652659833	4
FAM53B;FAM53C	1	1	0
CST11;ART5	1	1	0
BARD1;ZNF777	0.0499607057562	0.0499607057562	5
LRRIQ1;MYO5A	1	1	0
GALNS;ARSA	0.00105914789412	0.029947952807923638	11
HCFC2;MAPK4;CMTR1	1	1	0
TNFRSF9;TNFSF9	0.000434071671506	0.003602397173318667	3
TINF2;TERF1	4.71817034246e-06	0.007338458666251956	36
RTN3;SACM1L;GPAT3	0.0496805477378	0.04981984038535	2
TCF7L2;ZNF805	0.0499607057562	0.0499607057562	1
DDX10;ZC3H7B	1	1	0
SART3;LSM10;TOE1	0.000797992530023	0.0008609111718135	2
DDX55;DDX52	0.0264493103482	0.028162671936666665	3
MAP3K3;WNK2;GAB2;MTMR10;SIK3;SRGAP1	0.0499544148625	0.0499544148625	1
CSNK1E;BRD7	1	1	0
CSNK2A1;PPIL4;NFKBIL1	0.0499591330329	0.0499591330329	1
DIPK1B;MYORG;DIPK1A;NCEH1;POMGNT2	1	1	0
DDX56;DDX47;DDX51;GNL2	1	1	0
PRDM10;PATZ1;GZF1;ZBTB24;CTCF;ZBTB11;ZNF445;PRDM15;ZNF358;ZFP91;ZNF768;ZNF629;ZNF121;ZNF512;ZNF70;ZNF646;ZNF48;ZFP62;ZKSCAN8;ZNF668;ZNF184;ZSCAN25;ZNF689	5.00677844213e-16	0.0014479609028419857	56
RNF144A;PAQR6	1	1	0
TNNT2;TNNI1;TNNT1	4.37331741051e-07	0.009346531688455605	9
ATN1;TNFAIP8	0.0499622784796	0.0499622784796	2
DALRD3;KRTAP6-3	1	1	0
POU6F2;TBX6	0.0496868035517	0.0496868035517	1
KRTAP5-4;KRTAP10-7	0.00414925832906	0.00414925832906	1
MYBL2;LIN9	1.57272344749e-06	0.007974141619334369	10
HDAC10;PCBP3	1	1	0
PDE3A;PDE3B	0.000181216788077	0.014813011590717415	12
VPS9D1;ERBIN	0.0496868035517	0.0496868035517	1
FZD1;FZD2	0.000206854520804	0.005460804953665212	33
MMP13;ADAMTS2	0.00401044479109	0.03843576812318111	18
CAMKV;RIT1	1	1	0
HIGD2A;OMA1	1	1	0
SLIRP;RBM28	1	1	0
EDNRB;SLC12A7	1	1	0
CERS4;JAGN1;SACM1L	1	1	0
MAP3K7;XIAP	4.71817034246e-06	0.015866195684231026	18
TMTC2;LPCAT4;LPGAT1	0.000490463159471	0.014101553147240334	3
ITPRIPL2;KIAA2013;TMX2	1	1	0
UBA52;UBB;RPS27A	1.58430870489e-09	0.004445743506323836	475
IP6K3;NECAB1	1	1	0
PYURF;NDUFV1	1	1	0
KRTAP6-2;KRTAP8-1	0.023944714488	0.023944714488	1
MAPRE1;MAPRE3	0.0011889789263	0.010644192292591429	7
FFAR2;LPAR3	0.0178110930428	0.028484057896966664	3
ERCC8;DCAF7	0.0264493103482	0.038447070774466664	3
TESC;WBP11	1	1	0
NHLRC2;DHPS	1	1	0
SPZ1;GAPDHS	1	1	0
KCNJ10;KCNJ12	0.000511135120433	0.014077406227247572	14
SMIM8;C3orf33	1	1	0
DHRS9;RDH12	0.000210462936379	0.0157234035374662	5
TNRC18;PFKFB3	1	1	0
ACTR10;ACTR1B	0.003662055093	0.011790418087765	6
RTTN;MZT2B	0.0499622784796	0.0499622784796	2
SH3GL1;SH3GL3	0.000143117833721	0.007740122114055454	11
SATB2;SATB1	0.00327126477077	0.0211024387568175	4
RAB24;RAB6A	0.00307152889294	0.00307152889294	1
ATP6V1C2;ATP6V1G1;ATP6V1C1;ATP6V1E1;ATP6V1E2;ATP6V1G2;TCIRG1;ATP6V1B2;ATP6V1A;ATP6V1D;ATP6V1B1;ATP6V1F	2.44601843266e-34	0.0026251793807584235	163
SLC9A1;SLC4A2	0.000250095567256	0.005737539902813167	6
NSUN3;ACOT9;LARS2	1	1	0
LARP7;RBMS1;RBMS2;RBM45;PABPC4L	0.000852018243966	0.008125025342022666	6
ENTPD3;GGT6	0.0217015986899	0.0217015986899	1
GTF2A1;GTF2A2	1.57272344749e-06	0.0064200043274418835	22
LRRC28;NRROS	1	1	0
CD82;FFAR2	0.0286449094698	0.0308862870314	2
COL16A1;PLOD3	0.00225056725335	0.01774661138144	3
MSH2;MSH3	1.57272344749e-06	0.01256318901265889	59
TMEM14A;TMEM14B	1	1	0
MMAB;CMC2	0.0249811392398	0.0249811392398	1
TNFAIP8;TIFA	1	1	0
IFT43;WDR19	0.000112987763464	0.01805919529867506	50
MEGF9;SUSD5	1	1	0
RCVRN;FKBP15	1	1	0
PHKG2;PHKG1	0.000165135961986	0.0008450727554471667	6
TMEM132E;UGT3A2	1	1	0
CABLES1;SHMT1	0.0165653967425	0.0351930467716	3
PNRC2;EDC4	0.0059448946315	0.0167447865454	4
MYO1C;MYO1D	0.00217719807757	0.02860068307579	3
PALM3;EFR3A	1	1	0
FTSJ1;NARS1	0.00969112188341	0.013432630965005	2
BAIAP2;BAIAP2L1	0.00217719807757	0.023316332292223334	3
CERS2;CERS6	6.60543847944e-05	0.0019477243684253875	8
S100A4;AMY1C	1	1	0
TMEM186;TMEM143	1	1	0
BMPR1A;ACVRL1	0.000245344857808	0.022520272147345442	27
ACADVL;ALAS1;PCCB;NDUFAF1	0.000796462062676	0.0274634690396987	26
TRUB2;RPUSD3;TARS2	0.0261633753483	0.0363110555908	2
STEAP1B;STEAP1	1	1	0
ZMAT3;DCAF17	0.0370188223986	0.0370188223986	2
CLEC7A;ASGR2	0.0499622784796	0.0499622784796	1
CLCN6;ATP6V1B2	0.00374890224936	0.014015406275917857	14
DOK5;PFDN5	0.033127664593	0.033127664593	1
TRAPPC2B;TRAPPC2L;TRAPPC12	4.19208083314e-05	0.01350915848188528	5
MARF1;FYCO1	1	1	0
ISCU;DGUOK	0.00166079596055	0.025710882919484163	12
UBXN7;UFD1	0.0110971366455	0.0110971366455	1
RAB39A;RAB39B	0.00307152889294	0.006392072331723332	3
SBSN;PM20D1	0.0249811392398	0.0249811392398	1
CRLF1;IL6ST	8.64997896118e-05	0.017638250735897382	10
ARF5;ARF3	0.00388686777504	0.014538800346171428	7
